ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
CLIENT_2510,20,Deschamps,F,2025-11-26,2025-12-09,547.81,3,182.6,SEA,25,False,4,0,Loisirs,9,1,3,547.81,5,3,5,535,3,Loyal
CLIENT_2511,48,Techer-la-Forêt,F,2023-01-26,2024-05-16,60.82,2,30.41,SEA,25,False,2,556,Électronique,5,573,2,60.82,2,2,2,222,4,Dormant
CLIENT_2512,26,Baudry,F,2024-11-04,2025-05-01,1437.26,2,718.63,Email,8,False,5,215,Mode,7,223,2,1437.26,3,2,5,325,0,A risque
CLIENT_2513,56,Deschamps,M,2025-07-09,2025-09-17,51.9,1,51.9,Reference,5,False,3,66,Électronique,4,84,1,51.9,4,1,2,412,4,Dormant
CLIENT_2514,45,Maillard,F,2023-03-24,2023-04-08,37.08,1,37.08,Direct,0,True,4,963,Maison,8,977,1,37.08,1,1,1,111,4,Dormant
CLIENT_2515,54,Deschamps,F,2023-05-29,2023-10-04,60.47,5,12.09,Direct,0,True,4,793,Loisirs,2,798,5,60.47,1,5,2,152,1,A risque
CLIENT_2516,33,Barbenec,F,2024-11-16,2025-03-25,39.41,3,13.14,Social,15,True,3,238,Électronique,10,260,3,39.41,3,3,1,331,1,A risque
CLIENT_2517,57,Gimenez,F,2025-07-14,2025-12-09,31.6,5,6.32,Email,8,True,4,0,Maison,1,1,5,31.6,5,5,1,551,3,Loyal
CLIENT_2518,27,Baudry,F,2025-01-13,2025-09-02,48.28,3,16.09,Email,8,True,1,87,Maison,6,99,3,48.28,4,3,2,432,1,A risque
CLIENT_2519,69,Maillard,M,2025-07-22,2025-12-09,436.01,5,87.2,Direct,0,True,5,0,Loisirs,10,1,5,436.01,5,5,5,555,3,Loyal
CLIENT_2520,20,Hubert,F,2025-09-06,2025-12-09,208.41,3,69.47,Social,15,True,3,0,Électronique,5,1,3,208.41,5,3,4,534,3,Loyal
CLIENT_2521,48,Meunier,F,2023-08-26,2023-09-16,72.86,1,72.86,SEA,25,True,5,797,Alimentation,2,816,1,72.86,1,1,3,113,4,Dormant
CLIENT_2522,54,Meunier,M,2023-07-27,2025-12-09,136.55,5,27.31,Direct,0,False,3,0,Loisirs,3,1,5,136.55,5,5,4,554,3,Loyal
CLIENT_2523,33,Sanchez,F,2023-04-06,2023-07-16,207.28,1,207.28,Direct,0,True,3,850,Mode,3,878,1,207.28,1,1,4,114,4,Dormant
CLIENT_2524,45,Meunier,F,2023-04-25,2023-08-09,97.82,3,32.61,Reference,5,False,2,852,Électronique,10,854,3,97.82,1,3,3,133,1,A risque
CLIENT_2525,44,Perret,F,2024-12-07,2025-12-09,101.4,2,50.7,Social,15,True,4,0,Alimentation,1,1,2,101.4,5,2,3,523,2,Potentiel
CLIENT_2526,27,BonninVille,F,2023-04-29,2024-01-21,930.82,3,310.27,Email,8,True,4,679,Alimentation,1,689,3,930.82,1,3,5,135,0,A risque
CLIENT_2527,48,Deschamps,M,2023-04-26,2023-09-07,77.6,2,38.8,Social,15,False,4,820,Alimentation,4,825,2,77.6,1,2,3,123,4,Dormant
CLIENT_2528,40,Leconte-sur-Masson,F,2024-06-17,2024-08-05,33.0,4,8.25,Direct,0,False,1,486,Mode,4,492,4,33.0,2,4,1,241,1,A risque
CLIENT_2529,47,Sanchez,F,2024-01-03,2025-12-09,39.33,2,19.66,Social,15,True,5,0,Maison,8,1,2,39.33,5,2,1,521,2,Potentiel
CLIENT_2530,52,Deschamps,M,2025-09-29,2025-12-09,77.06,5,15.41,SEA,25,False,3,0,Maison,3,1,5,77.06,5,5,3,553,3,Loyal
CLIENT_2531,45,Baudry,M,2024-09-25,2025-01-25,197.26,2,98.63,Social,15,False,5,315,Mode,4,319,2,197.26,3,2,4,324,4,Dormant
CLIENT_2532,18,Perret,F,2023-01-16,2023-03-19,62.64,3,20.88,Social,15,True,4,991,Électronique,1,997,3,62.64,1,3,2,132,1,A risque
CLIENT_2533,18,Hubert,M,2023-10-27,2025-07-30,68.97,4,17.24,Reference,5,False,2,127,Loisirs,2,133,4,68.97,4,4,3,443,1,A risque
CLIENT_2534,20,Sainte Christophe,F,2025-08-15,2025-10-29,396.4,2,198.2,Email,8,False,3,32,Électronique,10,42,2,396.4,4,2,5,425,4,Dormant
CLIENT_2535,38,Maillard,M,2024-07-18,2024-11-21,79.03,2,39.52,Social,15,False,5,382,Électronique,4,384,2,79.03,3,2,3,323,4,Dormant
CLIENT_2536,42,Hubert,M,2023-01-28,2023-04-15,33.07,6,5.51,Social,15,False,5,967,Loisirs,2,970,6,33.07,1,5,1,151,1,A risque
CLIENT_2537,23,Sainte Margotboeuf,F,2024-11-10,2025-02-06,66.93,7,9.56,Social,15,True,4,280,Alimentation,10,307,7,66.93,3,5,2,352,1,A risque
CLIENT_2538,33,Maillard,F,2024-09-06,2024-09-08,249.47,1,249.47,Email,8,False,4,452,Loisirs,3,458,1,249.47,2,1,4,214,4,Dormant
CLIENT_2539,38,Sainte Margotboeuf,F,2023-11-07,2023-11-11,37.57,1,37.57,Social,15,True,4,758,Mode,5,760,1,37.57,1,1,1,111,4,Dormant
CLIENT_2540,51,CaronBourg,F,2024-11-05,2025-12-09,156.22,3,52.07,SEA,25,True,3,0,Maison,7,1,3,156.22,5,3,4,534,3,Loyal
CLIENT_2541,35,Perret,F,2022-12-27,2024-06-01,160.49,1,160.49,Social,15,True,5,540,Mode,3,557,1,160.49,2,1,4,214,4,Dormant
CLIENT_2542,55,CaronBourg,M,2024-11-20,2025-06-07,42.44,4,10.61,Direct,0,False,4,166,Mode,8,186,4,42.44,3,4,1,341,1,A risque
CLIENT_2543,34,Meunier,M,2025-01-17,2025-03-31,35.91,2,17.95,Social,15,False,4,240,Maison,8,254,2,35.91,3,2,1,321,4,Dormant
CLIENT_2544,35,Gimenez,M,2025-08-31,2025-10-06,56.93,1,56.93,Social,15,True,5,52,Alimentation,3,65,1,56.93,4,1,2,412,4,Dormant
CLIENT_2545,31,Sainte Christophe,F,2024-04-27,2024-05-18,45.81,4,11.45,SEA,25,True,4,545,Mode,7,571,4,45.81,2,4,2,242,1,A risque
CLIENT_2546,31,Maillard,M,2024-04-24,2024-09-23,279.22,1,279.22,SEA,25,True,4,419,Loisirs,1,443,1,279.22,2,1,4,214,4,Dormant
CLIENT_2547,44,Leconte-sur-Masson,F,2025-07-20,2025-12-09,112.44,4,28.11,Direct,0,True,5,0,Électronique,9,1,4,112.44,5,4,3,543,3,Loyal
CLIENT_2548,47,Sanchez,F,2023-05-07,2023-07-21,58.9,3,19.63,SEA,25,True,3,870,Électronique,3,873,3,58.9,1,3,2,132,1,A risque
CLIENT_2549,64,Sainte Margotboeuf,F,2025-05-05,2025-12-09,331.01,3,110.34,Direct,0,True,4,0,Alimentation,1,1,3,331.01,5,3,4,534,3,Loyal
CLIENT_2550,44,Sainte Genevièvenec,M,2023-05-13,2024-05-11,161.73,4,40.43,SEA,25,True,3,561,Électronique,5,578,4,161.73,2,4,4,244,1,A risque
CLIENT_2551,20,Techer-la-Forêt,F,2024-01-05,2024-06-13,3095.22,4,773.8,SEA,25,True,5,514,Loisirs,7,545,4,3095.22,2,4,5,245,0,A risque
CLIENT_2552,33,Deschamps,F,2025-07-02,2025-12-09,259.18,5,51.84,Direct,0,True,3,0,Électronique,5,1,5,259.18,5,5,4,554,3,Loyal
CLIENT_2553,19,Leconte-sur-Masson,F,2025-06-01,2025-12-09,83.67,2,41.84,Email,8,False,5,0,Loisirs,9,1,2,83.67,5,2,3,523,2,Potentiel
CLIENT_2554,35,Leconte-sur-Masson,M,2023-04-07,2024-09-23,32.3,2,16.15,Direct,0,True,3,440,Alimentation,8,443,2,32.3,2,2,1,221,4,Dormant
CLIENT_2555,49,Sainte Genevièvenec,F,2024-03-14,2024-06-06,132.18,4,33.05,Email,8,True,3,546,Alimentation,6,552,4,132.18,2,4,4,244,1,A risque
CLIENT_2556,54,Perret,F,2023-05-22,2023-09-01,199.01,3,66.34,Social,15,True,5,821,Loisirs,3,831,3,199.01,1,3,4,134,1,A risque
CLIENT_2557,36,Techer-la-Forêt,F,2023-04-26,2024-02-21,6029.08,7,861.3,Email,8,True,5,647,Alimentation,7,658,7,6029.08,1,5,5,155,0,A risque
CLIENT_2558,51,Peronnec,M,2023-10-27,2023-11-07,408.37,5,81.67,Reference,5,True,5,756,Maison,1,764,5,408.37,1,5,5,155,1,A risque
CLIENT_2559,41,Delorme,F,2024-11-21,2025-01-18,115.65,1,115.65,Email,8,True,5,300,Alimentation,7,326,1,115.65,3,1,3,313,4,Dormant
CLIENT_2560,18,BonninVille,F,2023-07-20,2024-12-30,117.86,4,29.46,Social,15,True,3,343,Mode,10,345,4,117.86,3,4,3,343,1,A risque
CLIENT_2561,31,Leconte-sur-Masson,F,2025-08-08,2025-09-20,45.49,3,15.16,Social,15,True,4,55,Alimentation,8,81,3,45.49,4,3,2,432,1,A risque
CLIENT_2562,43,Sanchez,M,2024-06-21,2024-09-18,69.1,4,17.27,Reference,5,True,3,428,Alimentation,8,448,4,69.1,2,4,3,243,1,A risque
CLIENT_2563,39,Deschamps,M,2023-10-08,2024-09-03,374.16,6,62.36,Email,8,False,4,442,Électronique,3,463,6,374.16,2,5,5,255,1,A risque
CLIENT_2564,18,Techer-la-Forêt,F,2023-03-25,2023-05-24,2049.71,3,683.24,SEA,25,True,5,911,Électronique,8,931,3,2049.71,1,3,5,135,0,A risque
CLIENT_2565,42,Perret,F,2023-03-09,2023-03-12,89.14,5,17.83,Email,8,True,2,999,Électronique,1,1004,5,89.14,1,5,3,153,1,A risque
CLIENT_2566,37,Delorme,M,2025-04-28,2025-12-09,71.21,1,71.21,SEA,25,True,1,0,Alimentation,9,1,1,71.21,5,1,3,513,2,Potentiel
CLIENT_2567,49,Perret,F,2024-10-26,2025-01-02,57.86,3,19.29,SEA,25,True,4,337,Électronique,5,342,3,57.86,3,3,2,332,1,A risque
CLIENT_2568,50,Sanchez,M,2024-06-12,2024-11-20,1853.52,5,370.7,Direct,0,False,5,362,Mode,1,385,5,1853.52,3,5,5,355,0,A risque
CLIENT_2569,36,Barbenec,F,2025-01-09,2025-12-09,1775.22,4,443.81,SEA,25,False,5,0,Électronique,7,1,4,1775.22,5,4,5,545,0,A risque
CLIENT_2570,31,CaronBourg,M,2025-02-01,2025-12-09,55.3,2,27.65,Social,15,True,3,0,Électronique,1,1,2,55.3,5,2,2,522,2,Potentiel
CLIENT_2571,41,Sainte Christophe,M,2024-11-25,2025-12-06,109.26,5,21.85,Direct,0,True,3,0,Maison,3,4,5,109.26,4,5,3,453,3,Loyal
CLIENT_2572,35,Perret,F,2023-04-30,2023-11-04,1567.51,5,313.5,Direct,0,False,5,741,Électronique,1,767,5,1567.51,1,5,5,155,0,A risque
CLIENT_2573,35,Maillard,M,2024-11-30,2025-04-11,1862.47,8,232.81,Direct,0,True,5,229,Alimentation,2,243,8,1862.47,3,5,5,355,0,A risque
CLIENT_2574,52,Techer-la-Forêt,F,2025-02-02,2025-10-14,37.51,4,9.38,Email,8,True,5,55,Mode,4,57,4,37.51,4,4,1,441,1,A risque
CLIENT_2575,38,Peronnec,F,2023-04-15,2024-07-20,65.42,2,32.71,Email,8,True,4,488,Alimentation,9,508,2,65.42,2,2,2,222,4,Dormant
CLIENT_2576,34,Peronnec,F,2023-03-26,2023-04-11,136.6,1,136.6,Social,15,False,4,961,Alimentation,1,974,1,136.6,1,1,4,114,4,Dormant
CLIENT_2577,32,BonninVille,F,2025-05-03,2025-05-03,7514.71,1,7514.71,Social,15,True,5,197,Électronique,7,221,1,7514.71,3,1,5,315,0,A risque
CLIENT_2578,31,Sanchez,F,2024-05-13,2024-06-08,30.47,3,10.16,Direct,0,True,3,546,Alimentation,7,550,3,30.47,2,3,1,231,1,A risque
CLIENT_2579,18,Hubert,F,2024-07-05,2025-05-17,30.71,3,10.24,Social,15,False,4,197,Mode,7,207,3,30.71,3,3,1,331,1,A risque
CLIENT_2580,35,Grenier,F,2024-05-17,2024-11-22,694.54,2,347.27,Social,15,True,5,362,Alimentation,7,383,2,694.54,3,2,5,325,0,A risque
CLIENT_2581,52,Leconte-sur-Masson,M,2025-11-11,2025-12-09,46.95,1,46.95,Direct,0,True,4,0,Mode,4,1,1,46.95,5,1,2,512,2,Potentiel
CLIENT_2582,33,Delorme,F,2024-01-04,2024-06-17,484.52,4,121.13,Email,8,True,4,531,Électronique,4,541,4,484.52,2,4,5,245,1,A risque
CLIENT_2583,40,Baudry,M,2025-09-25,2025-12-06,60.15,4,15.04,Reference,5,False,4,3,Maison,5,4,4,60.15,4,4,2,442,3,Loyal
CLIENT_2584,64,Sainte Genevièvenec,F,2023-11-16,2023-11-23,68.43,1,68.43,Social,15,True,4,737,Maison,1,748,1,68.43,1,1,2,112,4,Dormant
CLIENT_2585,42,Sanchez,F,2024-10-11,2025-10-26,442.64,2,221.32,SEA,25,False,3,25,Maison,1,45,2,442.64,4,2,5,425,4,Dormant
CLIENT_2586,42,Deschamps,M,2024-05-26,2025-12-09,206.74,1,206.74,Direct,0,False,5,0,Maison,6,1,1,206.74,5,1,4,514,2,Potentiel
CLIENT_2587,32,Sanchez,F,2023-05-16,2024-01-29,33.22,3,11.07,Social,15,False,3,674,Alimentation,6,681,3,33.22,1,3,1,131,1,A risque
CLIENT_2588,27,Delorme,F,2022-12-24,2023-02-21,32.74,5,6.55,SEA,25,True,4,995,Maison,9,1023,5,32.74,1,5,1,151,1,A risque
CLIENT_2589,53,Sanchez,F,2025-06-15,2025-12-09,2684.39,3,894.8,Direct,0,False,4,0,Maison,4,1,3,2684.39,5,3,5,535,0,A risque
CLIENT_2590,41,Sainte Margotboeuf,F,2025-11-12,2025-12-07,171.92,1,171.92,SEA,25,True,5,0,Électronique,7,3,1,171.92,4,1,4,414,2,Potentiel
CLIENT_2591,45,Grenier,F,2024-08-19,2025-02-24,370.8,3,123.6,SEA,25,True,3,279,Électronique,9,289,3,370.8,3,3,4,334,1,A risque
CLIENT_2592,39,Deschamps,F,2024-08-24,2025-07-29,118.71,6,19.79,Social,15,True,4,126,Alimentation,9,134,6,118.71,4,5,3,453,1,A risque
CLIENT_2593,36,Barbenec,F,2025-10-03,2025-12-09,154.02,3,51.34,Social,15,False,2,0,Mode,4,1,3,154.02,5,3,4,534,3,Loyal
CLIENT_2594,28,Sanchez,M,2024-06-12,2025-12-08,108.98,3,36.33,Email,8,True,3,0,Alimentation,10,2,3,108.98,4,3,3,433,3,Loyal
CLIENT_2595,41,Meunier,F,2023-12-21,2025-02-09,531.57,5,106.31,SEA,25,True,5,303,Alimentation,9,304,5,531.57,3,5,5,355,1,A risque
CLIENT_2596,48,Meunier,F,2024-06-19,2024-12-12,104.31,5,20.86,SEA,25,False,4,359,Alimentation,9,363,5,104.31,3,5,3,353,1,A risque
CLIENT_2597,36,Leconte-sur-Masson,M,2024-03-27,2024-10-30,46.16,2,23.08,SEA,25,False,4,401,Alimentation,4,406,2,46.16,2,2,2,222,4,Dormant
CLIENT_2598,44,Sainte Margotboeuf,F,2024-06-03,2025-05-29,7719.89,4,1929.97,SEA,25,False,5,182,Alimentation,10,195,4,7719.89,3,4,5,345,0,A risque
CLIENT_2599,58,Deschamps,F,2023-05-18,2023-07-11,46.53,5,9.31,Email,8,True,5,865,Mode,8,883,5,46.53,1,5,2,152,1,A risque
CLIENT_2600,51,Meunier,M,2025-10-21,2025-12-09,108.75,5,21.75,Reference,5,True,5,0,Électronique,6,1,5,108.75,5,5,3,553,3,Loyal
CLIENT_2601,46,Baudry,F,2023-06-17,2023-08-28,73.17,4,18.29,Email,8,False,4,822,Électronique,7,835,4,73.17,1,4,3,143,1,A risque
CLIENT_2602,46,Sainte Christophe,M,2025-06-07,2025-12-09,643.54,5,128.71,Direct,0,True,5,0,Alimentation,3,1,5,643.54,5,5,5,555,3,Loyal
CLIENT_2603,32,Leconte-sur-Masson,F,2023-10-11,2024-05-13,3759.41,3,1253.14,Reference,5,False,5,559,Maison,1,576,3,3759.41,2,3,5,235,0,A risque
CLIENT_2604,31,Meunier,M,2025-06-29,2025-12-09,1485.44,3,495.15,SEA,25,True,5,0,Mode,9,1,3,1485.44,5,3,5,535,0,A risque
CLIENT_2605,51,Delorme,F,2023-05-26,2024-02-24,2389.1,5,477.82,Direct,0,False,5,652,Électronique,4,655,5,2389.1,1,5,5,155,0,A risque
CLIENT_2606,75,Sainte Margotboeuf,M,2025-03-03,2025-12-09,178.95,4,44.74,Email,8,False,5,0,Électronique,4,1,4,178.95,5,4,4,544,3,Loyal
CLIENT_2607,50,Delorme,M,2023-11-20,2024-03-22,81.76,4,20.44,Social,15,True,5,614,Alimentation,9,628,4,81.76,2,4,3,243,1,A risque
CLIENT_2608,39,Gimenez,F,2024-09-25,2025-12-09,64.6,2,32.3,Email,8,True,5,0,Maison,10,1,2,64.6,5,2,2,522,2,Potentiel
CLIENT_2609,21,Sainte Genevièvenec,F,2024-06-28,2024-12-17,120.54,3,40.18,Reference,5,True,3,349,Alimentation,1,358,3,120.54,3,3,3,333,1,A risque
CLIENT_2610,62,Delorme,M,2025-08-01,2025-12-09,33.33,2,16.66,Social,15,False,3,0,Mode,1,1,2,33.33,5,2,1,521,2,Potentiel
CLIENT_2611,40,Barbenec,F,2025-01-04,2025-05-30,67.99,2,33.99,Direct,0,False,3,186,Électronique,5,194,2,67.99,3,2,2,322,4,Dormant
CLIENT_2612,38,Gimenez,F,2025-05-12,2025-05-28,153.81,4,38.45,Social,15,False,5,193,Alimentation,7,196,4,153.81,3,4,4,344,1,A risque
CLIENT_2613,18,Gimenez,F,2024-12-08,2025-05-06,78.26,4,19.57,Social,15,True,3,189,Maison,6,218,4,78.26,3,4,3,343,1,A risque
CLIENT_2614,27,Sainte Genevièvenec,F,2025-08-28,2025-12-09,51.56,3,17.19,Email,8,False,2,0,Électronique,1,1,3,51.56,5,3,2,532,3,Loyal
CLIENT_2615,42,Deschamps,F,2024-03-14,2024-09-12,30.58,2,15.29,Direct,0,False,4,433,Maison,10,454,2,30.58,2,2,1,221,4,Dormant
CLIENT_2616,37,Peronnec,F,2025-07-18,2025-12-09,51.28,3,17.09,SEA,25,True,4,0,Loisirs,2,1,3,51.28,5,3,2,532,3,Loyal
CLIENT_2617,29,Sanchez,M,2023-03-22,2025-12-09,99.03,1,99.03,Direct,0,True,4,0,Mode,9,1,1,99.03,5,1,3,513,2,Potentiel
CLIENT_2618,37,Baudry,M,2023-09-15,2024-03-25,4001.31,4,1000.33,SEA,25,True,5,620,Alimentation,10,625,4,4001.31,2,4,5,245,0,A risque
CLIENT_2619,27,Barbenec,M,2024-06-29,2024-12-12,109.06,2,54.53,Reference,5,True,4,332,Mode,5,363,2,109.06,3,2,3,323,4,Dormant
CLIENT_2620,46,Deschamps,F,2025-05-16,2025-06-25,47.53,1,47.53,Reference,5,True,3,162,Maison,9,168,1,47.53,3,1,2,312,4,Dormant
CLIENT_2621,20,Deschamps,F,2024-11-01,2024-12-18,1068.72,2,534.36,Social,15,True,5,334,Alimentation,1,357,2,1068.72,3,2,5,325,0,A risque
CLIENT_2622,50,Perret,F,2024-02-11,2024-08-11,279.06,5,55.81,Reference,5,False,5,457,Loisirs,4,486,5,279.06,2,5,4,254,1,A risque
CLIENT_2623,24,CaronBourg,F,2025-03-02,2025-03-21,79.56,1,79.56,Reference,5,True,3,253,Maison,9,264,1,79.56,3,1,3,313,4,Dormant
CLIENT_2624,60,Deschamps,M,2025-06-16,2025-09-12,39.88,2,19.94,Direct,0,False,1,84,Électronique,7,89,2,39.88,4,2,1,421,4,Dormant
CLIENT_2625,35,Barbenec,M,2024-08-01,2024-12-09,192.69,3,64.23,Direct,0,True,5,354,Maison,10,366,3,192.69,3,3,4,334,1,A risque
CLIENT_2626,48,Perret,M,2024-10-17,2025-02-18,272.94,2,136.47,SEA,25,False,4,284,Électronique,6,295,2,272.94,3,2,4,324,4,Dormant
CLIENT_2627,39,Baudry,M,2023-01-16,2024-09-22,4749.83,1,4749.83,Social,15,False,5,435,Loisirs,10,444,1,4749.83,2,1,5,215,0,A risque
CLIENT_2628,49,Hubert,F,2024-02-13,2024-11-27,95.31,4,23.83,Email,8,False,3,357,Maison,1,378,4,95.31,3,4,3,343,1,A risque
CLIENT_2629,61,Barbenec,M,2025-11-17,2025-12-09,582.25,1,582.25,SEA,25,True,3,0,Loisirs,8,1,1,582.25,5,1,5,515,2,Potentiel
CLIENT_2630,25,Techer-la-Forêt,M,2025-06-13,2025-12-09,53.37,2,26.68,Social,15,False,3,0,Maison,10,1,2,53.37,5,2,2,522,2,Potentiel
CLIENT_2631,32,Maillard,F,2024-02-22,2024-04-17,31.57,5,6.31,Direct,0,False,3,594,Maison,10,602,5,31.57,2,5,1,251,1,A risque
CLIENT_2632,39,Grenier,M,2022-12-11,2023-05-02,2217.95,5,443.59,Direct,0,True,5,942,Électronique,1,953,5,2217.95,1,5,5,155,0,A risque
CLIENT_2633,21,Deschamps,F,2025-07-17,2025-12-09,241.97,2,120.98,Reference,5,True,5,0,Électronique,1,1,2,241.97,5,2,4,524,2,Potentiel
CLIENT_2634,29,CaronBourg,M,2023-09-13,2024-07-04,42.12,3,14.04,Email,8,False,4,519,Maison,9,524,3,42.12,2,3,1,231,1,A risque
CLIENT_2635,37,Sanchez,M,2023-02-11,2023-08-01,147.31,3,49.1,Social,15,False,5,839,Loisirs,9,862,3,147.31,1,3,4,134,1,A risque
CLIENT_2636,39,Barbenec,F,2023-05-03,2024-10-08,95.6,3,31.87,Reference,5,True,3,408,Électronique,7,428,3,95.6,2,3,3,233,1,A risque
CLIENT_2637,57,Gimenez,M,2024-10-14,2025-07-19,694.07,3,231.36,Social,15,False,3,125,Loisirs,8,144,3,694.07,4,3,5,435,0,A risque
CLIENT_2638,18,Leconte-sur-Masson,F,2023-06-15,2023-06-21,81.37,2,40.69,Social,15,True,5,873,Électronique,5,903,2,81.37,1,2,3,123,4,Dormant
CLIENT_2639,30,BonninVille,F,2023-03-14,2024-11-03,105.94,4,26.48,Reference,5,True,3,395,Maison,10,402,4,105.94,2,4,3,243,1,A risque
CLIENT_2640,46,Baudry,M,2024-10-17,2025-05-12,138.37,5,27.67,Email,8,False,3,196,Électronique,8,212,5,138.37,3,5,4,354,1,A risque
CLIENT_2641,71,Deschamps,M,2024-06-26,2025-02-07,3333.88,3,1111.29,SEA,25,False,5,305,Mode,10,306,3,3333.88,3,3,5,335,0,A risque
CLIENT_2642,35,Barbenec,F,2023-06-29,2025-02-13,105.75,5,21.15,SEA,25,True,4,288,Électronique,3,300,5,105.75,3,5,3,353,1,A risque
CLIENT_2643,18,CaronBourg,F,2025-01-31,2025-06-07,160.17,1,160.17,Social,15,False,3,179,Alimentation,9,186,1,160.17,3,1,4,314,4,Dormant
CLIENT_2644,18,Sainte Genevièvenec,F,2024-11-12,2025-10-03,446.16,6,74.36,Direct,0,False,3,55,Mode,1,68,6,446.16,4,5,5,455,1,A risque
CLIENT_2645,44,Sainte Christophe,M,2024-09-18,2025-12-09,223.95,5,44.79,Reference,5,True,3,0,Mode,4,1,5,223.95,5,5,4,554,3,Loyal
CLIENT_2646,34,Sanchez,M,2023-05-01,2024-02-08,53.77,2,26.89,Social,15,True,3,653,Alimentation,3,671,2,53.77,1,2,2,122,4,Dormant
CLIENT_2647,33,Leconte-sur-Masson,M,2024-02-04,2024-06-27,37.74,3,12.58,SEA,25,True,4,508,Mode,7,531,3,37.74,2,3,1,231,1,A risque
CLIENT_2648,39,Sainte Margotboeuf,F,2024-10-29,2025-12-09,847.68,3,282.56,Email,8,False,5,0,Mode,3,1,3,847.68,5,3,5,535,3,Loyal
CLIENT_2649,27,Peronnec,F,2023-06-11,2023-07-28,271.46,3,90.49,Social,15,True,3,862,Alimentation,8,866,3,271.46,1,3,4,134,1,A risque
CLIENT_2650,30,Hubert,M,2024-03-23,2024-05-05,82.98,1,82.98,Email,8,True,4,561,Maison,5,584,1,82.98,2,1,3,213,4,Dormant
CLIENT_2651,37,Techer-la-Forêt,M,2025-06-19,2025-12-09,70.03,5,14.01,Social,15,False,5,0,Loisirs,6,1,5,70.03,5,5,3,553,3,Loyal
CLIENT_2652,52,Deschamps,M,2024-03-09,2024-10-15,50.14,5,10.03,Email,8,True,4,417,Alimentation,3,421,5,50.14,2,5,2,252,1,A risque
CLIENT_2653,42,Hubert,F,2025-05-19,2025-12-09,54.35,1,54.35,SEA,25,False,4,0,Loisirs,5,1,1,54.35,5,1,2,512,2,Potentiel
CLIENT_2654,25,Baudry,M,2023-08-06,2025-05-18,91.28,4,22.82,Reference,5,True,4,197,Mode,2,206,4,91.28,3,4,3,343,1,A risque
CLIENT_2655,19,Leconte-sur-Masson,F,2024-11-09,2025-02-19,119.27,1,119.27,SEA,25,False,4,282,Maison,5,294,1,119.27,3,1,3,313,4,Dormant
CLIENT_2656,33,Sainte Genevièvenec,M,2023-06-04,2023-11-17,574.56,1,574.56,Email,8,True,3,753,Loisirs,7,754,1,574.56,1,1,5,115,4,Dormant
CLIENT_2657,44,Barbenec,M,2023-11-16,2024-09-14,68.98,4,17.25,Email,8,False,3,429,Mode,1,452,4,68.98,2,4,3,243,1,A risque
CLIENT_2658,40,Maillard,F,2023-05-29,2023-08-17,83.71,8,10.46,Direct,0,False,5,820,Maison,10,846,8,83.71,1,5,3,153,1,A risque
CLIENT_2659,46,CaronBourg,M,2023-02-16,2023-07-21,41.45,5,8.29,Social,15,False,4,845,Maison,6,873,5,41.45,1,5,1,151,1,A risque
CLIENT_2660,21,Sainte Christophe,F,2023-02-25,2023-05-25,2410.35,1,2410.35,Direct,0,True,5,925,Électronique,3,930,1,2410.35,1,1,5,115,0,A risque
CLIENT_2661,21,Deschamps,F,2024-06-03,2025-08-28,77.46,1,77.46,Social,15,False,3,87,Loisirs,8,104,1,77.46,4,1,3,413,4,Dormant
CLIENT_2662,50,Hubert,F,2025-01-07,2025-07-22,220.63,2,110.31,Direct,0,True,5,123,Maison,4,141,2,220.63,4,2,4,424,4,Dormant
CLIENT_2663,49,Deschamps,F,2024-04-09,2025-12-09,35.77,3,11.92,Social,15,True,4,0,Électronique,5,1,3,35.77,5,3,1,531,3,Loyal
CLIENT_2664,61,Meunier,M,2025-08-02,2025-12-09,69.44,6,11.57,SEA,25,True,3,0,Maison,5,1,6,69.44,5,5,3,553,3,Loyal
CLIENT_2665,24,CaronBourg,F,2025-07-29,2025-12-09,215.6,3,71.87,Social,15,False,5,0,Alimentation,8,1,3,215.6,5,3,4,534,3,Loyal
CLIENT_2666,46,Maillard,F,2024-01-19,2024-06-02,42.4,2,21.2,Direct,0,False,4,534,Mode,2,556,2,42.4,2,2,1,221,4,Dormant
CLIENT_2667,36,Leconte-sur-Masson,M,2024-03-01,2025-10-27,8444.57,3,2814.86,Email,8,True,5,21,Électronique,2,44,3,8444.57,4,3,5,435,0,A risque
CLIENT_2668,36,CaronBourg,F,2023-07-22,2023-08-01,955.9,3,318.63,Reference,5,True,5,847,Mode,3,862,3,955.9,1,3,5,135,0,A risque
CLIENT_2669,33,Barbenec,F,2024-08-05,2024-10-05,30.39,1,30.39,SEA,25,True,3,417,Mode,1,431,1,30.39,2,1,1,211,4,Dormant
CLIENT_2670,29,Deschamps,M,2025-07-06,2025-12-02,120.86,1,120.86,SEA,25,True,4,0,Mode,5,8,1,120.86,4,1,3,413,2,Potentiel
