ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes
CLIENT_3212,18,Delorme,M,2024-03-22,2025-11-25,31.15,2,15.57,Direct,0,True,3,11,Alimentation,4
CLIENT_3213,40,Leconte-sur-Masson,M,2025-02-11,2025-04-12,46.66,2,23.33,SEA,25,False,3,223,Loisirs,4
CLIENT_3214,29,Sanchez,F,2023-05-13,2023-09-25,45.25,1,45.25,Social,15,False,2,794,Alimentation,7
CLIENT_3215,18,BonninVille,M,2023-07-13,2023-08-22,111.62,1,111.62,Reference,5,True,5,840,Mode,8
CLIENT_3216,18,Hubert,M,2024-02-28,2024-05-31,31.46,1,31.46,Direct,0,True,3,555,Électronique,5
CLIENT_3217,42,Leconte-sur-Masson,F,2023-01-16,2024-02-12,104.74,2,52.37,SEA,25,True,2,647,Loisirs,3
CLIENT_3218,26,Techer-la-Forêt,F,2023-12-05,2024-01-31,52.2,2,26.1,SEA,25,True,4,662,Maison,7
CLIENT_3219,25,Barbenec,F,2024-10-13,2025-05-26,91.71,6,15.28,Reference,5,True,4,191,Alimentation,6
CLIENT_3220,27,Sainte Christophe,M,2024-04-25,2025-09-15,53.15,4,13.29,SEA,25,True,3,66,Loisirs,8
CLIENT_3221,52,Grenier,F,2025-04-09,2025-12-09,67.18,2,33.59,Direct,0,False,4,0,Maison,8
CLIENT_3222,19,Sainte Christophe,F,2024-07-08,2024-08-07,155.2,2,77.6,SEA,25,True,5,476,Alimentation,6
CLIENT_3223,33,Sainte Margotboeuf,F,2024-11-09,2025-12-09,179.92,3,59.97,Email,8,False,3,0,Alimentation,4
CLIENT_3224,48,Sanchez,M,2025-09-09,2025-12-09,91.09,2,45.55,Email,8,True,4,0,Loisirs,5
CLIENT_3225,54,Baudry,M,2024-11-12,2025-01-04,3114.26,4,778.57,Email,8,True,4,314,Alimentation,8
CLIENT_3226,29,Grenier,F,2023-10-02,2023-10-03,84.96,8,10.62,Social,15,True,4,790,Loisirs,5
CLIENT_3227,18,Barbenec,M,2025-11-27,2025-12-09,227.69,2,113.84,Reference,5,True,5,0,Maison,3
CLIENT_3228,75,Deschamps,F,2023-09-29,2025-01-11,90.09,5,18.02,SEA,25,False,3,310,Électronique,5
CLIENT_3229,55,Maillard,M,2023-07-04,2023-07-31,65.17,3,21.72,Reference,5,True,5,837,Alimentation,1
CLIENT_3230,34,Sainte Margotboeuf,M,2025-01-30,2025-08-16,231.97,3,77.32,Social,15,False,3,114,Loisirs,5
CLIENT_3231,18,Barbenec,F,2025-02-05,2025-12-09,141.15,5,28.23,SEA,25,False,4,0,Maison,9
CLIENT_3232,31,BonninVille,F,2023-05-08,2023-09-18,42.82,4,10.71,Social,15,False,3,802,Loisirs,5
CLIENT_3233,28,CaronBourg,F,2022-12-25,2023-02-19,54.34,5,10.87,SEA,25,False,5,1022,Électronique,8
CLIENT_3234,52,Baudry,M,2025-05-11,2025-12-09,7960.98,1,7960.98,Social,15,True,5,0,Mode,1
CLIENT_3235,49,Baudry,M,2023-01-20,2023-04-26,365.32,3,121.77,Social,15,False,5,954,Loisirs,2
CLIENT_3236,26,Sanchez,M,2024-09-05,2025-12-09,1111.53,6,185.25,SEA,25,True,5,0,Maison,9
CLIENT_3237,26,Techer-la-Forêt,M,2025-05-17,2025-06-01,30505.69,2,15252.84,Email,8,True,5,190,Alimentation,6
CLIENT_3238,32,Meunier,F,2024-03-24,2024-08-22,47.13,2,23.57,Social,15,False,3,451,Mode,2
CLIENT_3239,26,Delorme,M,2025-05-20,2025-06-11,50.07,4,12.52,Reference,5,False,4,170,Alimentation,1
CLIENT_3240,66,Perret,F,2025-09-11,2025-12-09,47.33,4,11.83,Email,8,False,1,0,Mode,8
CLIENT_3241,35,Grenier,F,2024-05-11,2025-05-08,193.88,5,38.78,Reference,5,True,2,205,Électronique,6
CLIENT_3242,35,Hubert,F,2025-10-23,2025-10-27,91.56,3,30.52,Social,15,False,3,34,Électronique,1
CLIENT_3243,44,Meunier,M,2024-01-17,2024-03-23,277.08,4,69.27,Reference,5,True,4,611,Loisirs,3
CLIENT_3244,51,Gimenez,M,2023-07-03,2023-07-14,283.8,6,47.3,SEA,25,False,5,870,Alimentation,1
CLIENT_3245,42,CaronBourg,F,2024-12-31,2025-12-09,80.14,6,13.36,SEA,25,True,4,0,Maison,6
CLIENT_3246,31,Maillard,M,2025-09-27,2025-12-09,34.58,1,34.58,Social,15,False,2,0,Maison,7
CLIENT_3247,68,CaronBourg,M,2023-01-22,2023-01-29,40.42,3,13.47,SEA,25,True,4,1036,Loisirs,8
CLIENT_3248,18,Maillard,F,2023-10-14,2024-10-28,34.81,3,11.6,Direct,0,False,3,405,Électronique,4
CLIENT_3249,38,Meunier,M,2024-11-19,2025-08-21,14915.11,2,7457.56,Email,8,True,5,109,Alimentation,10
CLIENT_3250,34,Delorme,F,2025-03-24,2025-12-09,38.52,3,12.84,Direct,0,True,3,0,Maison,5
CLIENT_3251,54,Gimenez,F,2025-08-07,2025-11-14,89.63,1,89.63,Social,15,True,3,23,Loisirs,7
CLIENT_3252,34,Baudry,F,2025-09-01,2025-12-09,90.84,4,22.71,Social,15,True,4,0,Loisirs,9
CLIENT_3253,61,BonninVille,M,2025-05-26,2025-12-09,40.23,2,20.11,Direct,0,True,4,0,Électronique,9
CLIENT_3254,36,Leconte-sur-Masson,F,2025-08-12,2025-09-27,168.54,7,24.08,Social,15,True,3,47,Alimentation,2
CLIENT_3255,30,Baudry,F,2023-02-09,2024-09-25,98.23,1,98.23,Email,8,True,5,414,Maison,2
CLIENT_3256,30,Maillard,F,2024-01-16,2025-03-25,42.11,3,14.04,Email,8,True,4,243,Loisirs,6
CLIENT_3257,22,Deschamps,F,2022-12-23,2023-04-09,43.55,2,21.77,SEA,25,True,3,974,Mode,8
CLIENT_3258,32,Delorme,F,2025-07-19,2025-12-09,209.92,1,209.92,Social,15,False,4,0,Mode,9
CLIENT_3259,34,Sainte Margotboeuf,M,2024-12-08,2025-12-09,46.9,4,11.72,Reference,5,True,4,0,Loisirs,4
CLIENT_3260,51,Hubert,M,2023-12-12,2025-03-06,80.56,1,80.56,Email,8,False,3,257,Loisirs,5
CLIENT_3261,41,Maillard,M,2023-09-03,2025-12-09,134.44,5,26.89,Social,15,True,4,0,Électronique,2
CLIENT_3262,35,Deschamps,M,2024-02-28,2024-09-24,37.84,4,9.46,Email,8,True,4,427,Loisirs,2
CLIENT_3263,31,Leconte-sur-Masson,F,2025-04-19,2025-09-08,17806.01,4,4451.5,Social,15,True,5,87,Loisirs,8
CLIENT_3264,38,Deschamps,F,2025-03-03,2025-07-29,227.04,4,56.76,SEA,25,True,5,122,Maison,8
CLIENT_3265,51,CaronBourg,F,2025-05-09,2025-12-09,34.15,1,34.15,Email,8,False,3,0,Loisirs,3
CLIENT_3266,63,Sainte Margotboeuf,F,2023-03-09,2025-06-08,36.12,1,36.12,Social,15,True,1,173,Maison,2
CLIENT_3267,57,Grenier,F,2025-11-17,2025-12-09,734.39,2,367.19,Direct,0,True,4,0,Électronique,6
CLIENT_3268,62,Sainte Genevièvenec,F,2023-05-25,2025-09-03,374.77,1,374.77,Social,15,False,3,70,Électronique,3
CLIENT_3269,38,Baudry,F,2023-09-09,2023-12-15,166.0,5,33.2,Direct,0,True,4,723,Mode,8
CLIENT_3270,53,Techer-la-Forêt,M,2025-09-17,2025-10-08,144.68,5,28.94,Social,15,False,4,46,Maison,9
CLIENT_3271,35,Gimenez,F,2025-11-20,2025-12-09,36.17,1,36.17,Direct,0,True,2,0,Mode,8
CLIENT_3272,63,Sainte Margotboeuf,M,2023-07-24,2023-12-07,130.3,3,43.43,SEA,25,True,5,721,Loisirs,4
CLIENT_3273,60,Deschamps,M,2025-02-17,2025-10-20,32.29,4,8.07,Social,15,True,3,22,Loisirs,7
CLIENT_3274,52,Techer-la-Forêt,F,2024-09-06,2024-12-30,48.35,4,12.09,Social,15,True,3,320,Maison,3
CLIENT_3275,55,Baudry,M,2024-10-17,2025-12-09,115.68,5,23.14,Social,15,False,5,0,Mode,7
CLIENT_3276,75,Barbenec,F,2024-09-22,2024-11-29,107.0,3,35.67,Social,15,True,4,354,Loisirs,4
CLIENT_3277,31,Deschamps,M,2024-02-16,2025-12-09,30.81,1,30.81,SEA,25,True,5,0,Loisirs,7
CLIENT_3278,45,Delorme,F,2023-03-07,2023-03-15,106.06,2,53.03,Email,8,True,3,980,Maison,9
CLIENT_3279,42,Barbenec,M,2023-02-25,2024-04-23,101.25,4,25.31,Reference,5,False,5,589,Alimentation,1
CLIENT_3280,18,Perret,F,2025-07-26,2025-08-23,60.96,2,30.48,Reference,5,True,5,81,Alimentation,7
CLIENT_3281,38,Techer-la-Forêt,M,2024-06-05,2024-07-17,51.35,2,25.68,Direct,0,True,4,486,Mode,7
CLIENT_3282,64,Sainte Christophe,M,2025-09-30,2025-12-09,140.49,7,20.07,Email,8,True,4,0,Électronique,4
CLIENT_3283,22,Sainte Margotboeuf,F,2025-12-05,2025-12-09,94.79,5,18.96,Email,8,True,4,0,Loisirs,1
CLIENT_3284,33,Deschamps,M,2023-07-10,2024-05-29,1252.72,4,313.18,Social,15,False,5,543,Maison,7
CLIENT_3285,52,Baudry,F,2023-05-05,2023-05-21,39.65,1,39.65,Social,15,False,4,909,Électronique,1
CLIENT_3286,53,Perret,F,2023-04-19,2023-09-06,94.84,5,18.97,Social,15,True,4,802,Loisirs,4
CLIENT_3287,34,Perret,M,2023-09-15,2023-11-08,6545.76,5,1309.15,Email,8,False,5,745,Alimentation,9
CLIENT_3288,59,Maillard,M,2025-09-20,2025-12-09,152.04,4,38.01,SEA,25,False,4,0,Mode,4
CLIENT_3289,50,CaronBourg,M,2025-01-22,2025-12-09,135.37,5,27.07,Social,15,False,3,0,Alimentation,9
CLIENT_3290,64,Maillard,F,2025-10-06,2025-12-09,53.14,5,10.63,Social,15,False,3,0,Maison,2
CLIENT_3291,27,Deschamps,F,2024-09-08,2025-09-27,94.72,2,47.36,Direct,0,False,3,53,Loisirs,3
CLIENT_3292,24,Deschamps,M,2024-01-01,2024-08-07,47.45,3,15.82,SEA,25,False,4,472,Électronique,4
CLIENT_3293,18,Techer-la-Forêt,F,2023-05-04,2024-03-19,1076.68,2,538.34,Direct,0,False,5,600,Maison,4
CLIENT_3294,40,Delorme,M,2024-01-01,2024-01-12,33.7,3,11.23,SEA,25,False,3,678,Maison,4
CLIENT_3295,35,Delorme,F,2025-07-26,2025-12-09,396.07,7,56.58,Email,8,False,5,0,Mode,6
CLIENT_3296,35,Perret,M,2025-09-26,2025-12-09,1121.47,1,1121.47,Email,8,False,5,0,Alimentation,8
CLIENT_3297,29,Meunier,F,2024-10-25,2025-10-21,171.48,2,85.74,Social,15,True,5,24,Alimentation,5
CLIENT_3298,21,Peronnec,F,2024-09-20,2025-01-03,77.44,2,38.72,SEA,25,False,3,311,Maison,3
CLIENT_3299,48,Peronnec,M,2025-08-06,2025-12-09,32.19,4,8.05,Direct,0,True,3,0,Loisirs,7
CLIENT_3300,37,Grenier,F,2024-06-07,2025-01-15,34.23,4,8.56,Reference,5,False,2,324,Loisirs,7
CLIENT_3301,23,Grenier,M,2025-06-23,2025-12-09,99.41,3,33.14,SEA,25,False,3,0,Électronique,1
CLIENT_3302,41,Sanchez,M,2024-12-01,2025-12-09,95.17,4,23.79,Social,15,False,5,0,Maison,6
CLIENT_3303,66,Techer-la-Forêt,F,2022-12-23,2023-02-04,196.76,1,196.76,Email,8,True,4,1020,Électronique,10
CLIENT_3304,32,Perret,M,2024-08-28,2024-12-30,218.84,2,109.42,Social,15,True,5,325,Mode,2
CLIENT_3305,34,Meunier,M,2024-12-18,2025-12-09,41.16,4,10.29,Direct,0,True,3,0,Alimentation,8
CLIENT_3306,33,Sanchez,M,2025-09-15,2025-12-09,72.2,1,72.2,Reference,5,True,3,0,Loisirs,2
CLIENT_3307,20,Sainte Christophe,F,2024-02-13,2025-12-09,40.73,1,40.73,SEA,25,True,2,0,Électronique,5
CLIENT_3308,41,Meunier,F,2024-04-07,2025-12-09,90.9,1,90.9,Email,8,True,3,0,Mode,5
CLIENT_3309,65,Grenier,M,2022-12-22,2023-02-08,167.71,1,167.71,Email,8,True,4,1015,Maison,6
CLIENT_3310,21,Leconte-sur-Masson,F,2024-04-23,2024-07-25,42.21,3,14.07,Social,15,False,2,480,Loisirs,10
CLIENT_3311,34,Deschamps,M,2023-03-27,2024-04-09,76.68,4,19.17,Email,8,True,3,587,Maison,1
CLIENT_3312,18,Sainte Genevièvenec,M,2024-08-15,2025-01-18,6463.78,2,3231.89,Social,15,False,5,324,Alimentation,6
CLIENT_3313,18,BonninVille,F,2025-11-03,2025-12-09,75.51,5,15.1,Email,8,True,4,0,Électronique,7
CLIENT_3314,54,Sainte Genevièvenec,F,2024-03-04,2024-05-07,48.73,5,9.75,Email,8,True,4,575,Électronique,9
CLIENT_3315,27,Hubert,M,2023-06-10,2024-02-15,119.61,1,119.61,Reference,5,True,3,638,Alimentation,9
CLIENT_3316,41,Hubert,F,2024-01-01,2024-08-31,340.82,1,340.82,Social,15,False,4,450,Loisirs,5
CLIENT_3317,30,Techer-la-Forêt,M,2022-12-18,2023-01-27,41.0,4,10.25,Social,15,True,3,1031,Loisirs,9
CLIENT_3318,21,Baudry,F,2024-06-16,2025-07-29,45.21,2,22.61,SEA,25,True,3,118,Électronique,10
CLIENT_3319,55,Barbenec,F,2023-11-08,2024-12-31,1857.64,5,371.53,SEA,25,False,5,319,Mode,4
CLIENT_3320,60,Sainte Margotboeuf,M,2025-08-13,2025-12-09,88.33,3,29.44,Direct,0,False,3,0,Maison,7
CLIENT_3321,58,Sainte Margotboeuf,M,2023-07-11,2023-09-12,83.27,2,41.63,Social,15,True,2,807,Alimentation,10
CLIENT_3322,32,Delorme,F,2023-08-25,2023-12-06,116.64,2,58.32,Social,15,True,4,715,Maison,2
CLIENT_3323,43,Techer-la-Forêt,F,2023-05-15,2023-12-15,31.54,4,7.88,Email,8,True,4,706,Mode,2
CLIENT_3324,51,Meunier,M,2024-02-09,2025-06-16,110.44,3,36.81,SEA,25,True,4,161,Mode,7
CLIENT_3325,38,Hubert,F,2024-02-29,2024-11-23,2410.47,3,803.49,Email,8,False,5,354,Loisirs,7
CLIENT_3326,45,Perret,M,2023-03-09,2023-07-17,35.87,2,17.93,Social,15,False,2,851,Mode,10
CLIENT_3327,49,Maillard,M,2025-07-29,2025-12-09,532.41,2,266.2,Social,15,True,5,0,Mode,10
CLIENT_3328,31,Techer-la-Forêt,F,2024-09-19,2025-05-04,256.9,1,256.9,Reference,5,False,4,218,Électronique,3
CLIENT_3329,58,Maillard,M,2025-01-21,2025-08-09,1285.82,5,257.16,Email,8,True,5,99,Loisirs,9
CLIENT_3330,37,Peronnec,F,2024-12-12,2025-12-09,758.02,5,151.6,Social,15,True,5,0,Loisirs,4
CLIENT_3331,36,Meunier,M,2023-03-02,2023-08-04,981.06,3,327.02,Social,15,True,5,834,Électronique,10
CLIENT_3332,46,Baudry,F,2025-09-13,2025-12-09,57.86,4,14.46,Social,15,True,5,0,Alimentation,4
CLIENT_3333,52,Sainte Margotboeuf,F,2024-04-02,2024-05-04,73.36,4,18.34,Email,8,True,3,569,Électronique,3
CLIENT_3334,49,Techer-la-Forêt,M,2023-03-03,2023-09-23,88.18,1,88.18,Email,8,True,4,796,Mode,7
CLIENT_3335,44,Deschamps,M,2023-08-12,2024-03-12,4427.7,2,2213.85,Direct,0,True,5,610,Électronique,7
CLIENT_3336,26,Barbenec,M,2023-07-31,2024-07-19,36.62,3,12.21,Email,8,False,3,504,Alimentation,7
CLIENT_3337,60,Techer-la-Forêt,M,2023-08-28,2024-03-19,53.42,4,13.36,Reference,5,True,2,629,Maison,7
CLIENT_3338,45,Sainte Genevièvenec,M,2025-10-13,2025-12-09,71.83,4,17.96,SEA,25,True,4,0,Maison,6
CLIENT_3339,29,Sainte Christophe,F,2023-01-18,2025-02-21,137.71,1,137.71,Social,15,True,4,284,Mode,1
CLIENT_3340,32,Hubert,F,2023-10-17,2024-02-04,220.82,1,220.82,Social,15,True,5,659,Électronique,1
CLIENT_3341,26,Barbenec,M,2024-03-19,2025-02-11,94.6,4,23.65,Email,8,False,5,284,Électronique,8
CLIENT_3342,49,Meunier,M,2024-06-24,2024-10-17,37.91,9,4.21,Email,8,False,4,408,Mode,9
CLIENT_3343,25,Sainte Margotboeuf,F,2024-03-04,2024-08-21,32.08,5,6.42,Social,15,True,3,468,Mode,10
CLIENT_3344,29,Maillard,M,2024-01-12,2024-03-18,1789.93,2,894.97,Email,8,True,5,620,Alimentation,7
CLIENT_3345,56,Barbenec,F,2025-11-04,2025-12-09,57.41,5,11.48,SEA,25,True,5,0,Électronique,7
CLIENT_3346,60,Hubert,M,2023-09-05,2024-02-02,37.75,1,37.75,Social,15,False,2,652,Maison,6
CLIENT_3347,26,Barbenec,F,2024-09-05,2024-11-11,130.9,3,43.63,Email,8,True,4,383,Alimentation,1
CLIENT_3348,43,Deschamps,F,2023-02-24,2023-04-12,81.44,4,20.36,Social,15,False,4,972,Maison,3
CLIENT_3349,57,Hubert,F,2025-08-12,2025-12-09,39.81,3,13.27,Email,8,True,3,0,Électronique,5
CLIENT_3350,75,Sanchez,F,2024-11-08,2025-08-12,147.91,2,73.95,SEA,25,True,5,118,Alimentation,4
CLIENT_3351,18,Hubert,F,2023-08-31,2023-11-25,203.8,5,40.76,Social,15,True,5,722,Électronique,4
CLIENT_3352,26,Deschamps,M,2024-12-08,2025-12-09,77.11,2,38.55,Email,8,False,4,0,Maison,4
CLIENT_3353,18,Sainte Margotboeuf,F,2024-04-26,2024-06-26,62.38,6,10.4,Social,15,False,5,518,Maison,3
CLIENT_3354,52,Sainte Genevièvenec,F,2024-08-25,2025-08-25,69.34,5,13.87,Email,8,False,4,98,Loisirs,2
CLIENT_3355,50,Sanchez,F,2025-05-24,2025-12-09,503.39,6,83.9,Reference,5,True,4,0,Mode,7
CLIENT_3356,18,Techer-la-Forêt,F,2025-01-24,2025-12-05,35.6,4,8.9,Social,15,False,2,0,Maison,4
CLIENT_3357,43,Sainte Genevièvenec,F,2024-12-10,2025-01-08,734.47,2,367.24,Social,15,True,5,307,Loisirs,3
CLIENT_3358,69,Grenier,F,2025-06-22,2025-12-09,237.84,5,47.57,Social,15,True,4,0,Loisirs,3
CLIENT_3359,28,Sanchez,F,2024-11-21,2025-12-09,3896.88,2,1948.44,Email,8,False,5,0,Loisirs,1
CLIENT_3360,62,Deschamps,M,2025-04-22,2025-12-09,156.51,2,78.25,SEA,25,False,5,0,Maison,3
CLIENT_3361,41,Sanchez,F,2025-04-09,2025-05-09,4226.36,1,4226.36,Social,15,False,4,186,Alimentation,3
CLIENT_3362,40,Peronnec,M,2023-01-21,2023-07-05,47.34,1,47.34,Email,8,True,4,885,Mode,3
CLIENT_3363,18,BonninVille,M,2023-05-13,2023-09-05,81.12,1,81.12,Social,15,False,2,798,Électronique,7
CLIENT_3364,43,Meunier,M,2025-07-05,2025-09-30,77.75,5,15.55,Email,8,True,4,66,Mode,3
CLIENT_3365,41,Sainte Margotboeuf,F,2025-10-03,2025-12-07,74.62,1,74.62,Social,15,True,4,0,Loisirs,2
CLIENT_3366,19,Hubert,M,2023-03-21,2023-07-17,48.09,6,8.02,Social,15,False,2,847,Alimentation,8
CLIENT_3367,48,Barbenec,F,2023-06-01,2024-01-09,673.41,5,134.68,SEA,25,True,4,671,Loisirs,1
CLIENT_3368,40,Meunier,M,2024-07-23,2025-02-05,50.54,3,16.85,Social,15,False,5,298,Électronique,4
CLIENT_3369,18,Leconte-sur-Masson,F,2025-04-08,2025-05-21,34.29,3,11.43,Reference,5,True,3,181,Maison,6
CLIENT_3370,28,Meunier,F,2023-03-28,2024-07-24,927.83,6,154.64,Social,15,True,2,492,Mode,7
CLIENT_3371,38,Techer-la-Forêt,M,2023-09-20,2024-01-08,251.49,1,251.49,Social,15,False,4,688,Loisirs,1
CLIENT_3372,35,Perret,M,2025-06-22,2025-12-09,41.05,2,20.52,Social,15,True,3,0,Loisirs,10
CLIENT_3373,68,CaronBourg,F,2023-08-24,2023-10-06,77.37,2,38.69,Email,8,False,2,783,Loisirs,9
CLIENT_3374,61,BonninVille,M,2025-08-16,2025-12-09,141.91,1,141.91,Social,15,True,4,0,Alimentation,10
CLIENT_3375,36,Hubert,M,2024-10-02,2025-04-29,31.32,5,6.26,Email,8,False,3,211,Loisirs,8
CLIENT_3376,59,Sainte Margotboeuf,M,2023-10-19,2024-02-02,108.17,5,21.63,SEA,25,False,5,648,Maison,8
CLIENT_3377,35,BonninVille,F,2024-06-04,2024-08-24,256.09,3,85.36,Social,15,False,5,444,Maison,3
CLIENT_3378,22,Barbenec,F,2024-02-19,2025-03-22,39.83,2,19.91,Social,15,True,3,238,Mode,9
CLIENT_3379,44,Sainte Margotboeuf,M,2024-11-09,2025-12-09,82.96,3,27.65,Email,8,True,4,0,Alimentation,9
CLIENT_3380,56,Deschamps,F,2025-06-23,2025-11-13,60.78,1,60.78,SEA,25,True,4,10,Maison,10
CLIENT_3381,50,Leconte-sur-Masson,F,2024-11-24,2024-12-24,1112.66,3,370.89,Social,15,True,5,335,Alimentation,7
CLIENT_3382,36,Baudry,M,2023-12-07,2024-07-13,130.11,4,32.53,SEA,25,True,5,493,Alimentation,10
CLIENT_3383,34,Deschamps,M,2025-06-11,2025-08-03,40.68,3,13.56,Email,8,True,3,112,Électronique,7
CLIENT_3384,28,Sainte Margotboeuf,M,2023-05-04,2025-06-09,9280.77,7,1325.82,Social,15,False,5,173,Maison,4
CLIENT_3385,32,Meunier,M,2024-03-03,2024-07-01,712.06,2,356.03,Direct,0,False,5,503,Loisirs,8
CLIENT_3386,54,Gimenez,M,2024-01-21,2024-07-03,51.09,1,51.09,SEA,25,True,1,521,Loisirs,5
CLIENT_3387,38,Hubert,M,2024-07-09,2024-10-19,298.17,5,59.63,Direct,0,True,5,397,Électronique,10
CLIENT_3388,42,Sainte Genevièvenec,F,2023-12-08,2024-02-15,33.81,2,16.91,Social,15,True,4,660,Mode,2
CLIENT_3389,26,Grenier,M,2025-06-24,2025-12-09,53.61,1,53.61,Social,15,True,3,0,Alimentation,8
CLIENT_3390,28,Baudry,F,2023-10-05,2024-09-06,50.61,5,10.12,Social,15,True,5,453,Loisirs,10
CLIENT_3391,34,Grenier,M,2024-05-28,2025-04-07,63.58,4,15.89,Direct,0,False,3,228,Loisirs,10
CLIENT_3392,55,Techer-la-Forêt,F,2025-10-11,2025-12-09,41.44,4,10.36,Social,15,True,5,0,Alimentation,8
CLIENT_3393,42,Techer-la-Forêt,F,2025-02-23,2025-07-13,171.48,8,21.43,SEA,25,True,4,125,Électronique,6
CLIENT_3394,52,Grenier,F,2024-08-23,2025-11-11,36.91,1,36.91,Direct,0,True,2,7,Loisirs,4
CLIENT_3395,57,Hubert,F,2024-01-08,2025-02-14,407.77,3,135.92,Email,8,True,4,278,Maison,4
CLIENT_3396,69,Delorme,M,2025-02-27,2025-12-09,48.49,3,16.16,Email,8,False,2,0,Maison,5
CLIENT_3397,60,Sainte Genevièvenec,F,2024-07-19,2025-02-23,375.05,3,125.02,Reference,5,True,5,277,Loisirs,7
CLIENT_3398,32,Meunier,M,2024-11-16,2025-06-30,47.1,2,23.55,Social,15,False,2,156,Maison,7
CLIENT_3399,30,Techer-la-Forêt,M,2025-08-25,2025-11-28,65.5,1,65.5,Reference,5,False,4,10,Alimentation,1
CLIENT_3400,44,Meunier,F,2024-07-04,2025-05-14,474.69,2,237.34,Reference,5,True,5,187,Alimentation,3
CLIENT_3401,65,Barbenec,M,2023-05-25,2024-08-05,39.61,3,13.2,Social,15,False,4,479,Loisirs,1
CLIENT_3402,49,Maillard,F,2023-07-23,2023-08-19,89.68,4,22.42,Social,15,True,3,822,Mode,9
CLIENT_3403,29,Perret,M,2025-03-07,2025-07-02,159.61,2,79.81,Reference,5,False,4,131,Maison,8
CLIENT_3404,33,Perret,M,2023-07-19,2025-12-09,45.58,1,45.58,Direct,0,False,4,0,Maison,8
CLIENT_3405,18,Hubert,M,2024-11-19,2025-09-14,43.88,5,8.78,Direct,0,False,1,67,Maison,6
CLIENT_3406,59,Hubert,M,2024-01-01,2024-05-21,32.03,5,6.41,SEA,25,False,2,553,Mode,10
CLIENT_3407,48,BonninVille,F,2024-08-28,2025-07-10,228.84,4,57.21,Social,15,True,4,152,Maison,9
CLIENT_3408,31,Sainte Christophe,F,2025-11-13,2025-12-09,55.03,2,27.52,Social,15,True,3,0,Alimentation,6
CLIENT_3409,27,Deschamps,F,2023-09-12,2024-04-19,120.58,2,60.29,Email,8,False,5,599,Maison,10
CLIENT_3410,24,Meunier,M,2023-02-14,2023-03-14,32.79,4,8.2,SEA,25,False,2,999,Mode,2
CLIENT_3411,25,BonninVille,M,2025-07-15,2025-12-09,52.75,3,17.58,SEA,25,False,5,0,Électronique,5
CLIENT_3412,66,Techer-la-Forêt,F,2024-12-09,2025-12-09,3029.33,4,757.33,Email,8,True,5,0,Maison,8
CLIENT_3413,28,Delorme,F,2024-08-31,2024-10-13,38.08,3,12.69,Social,15,True,2,411,Alimentation,3
CLIENT_3414,19,Sanchez,F,2023-01-28,2024-02-12,212.87,3,70.96,Reference,5,True,5,656,Loisirs,9
CLIENT_3415,18,Deschamps,M,2025-11-30,2025-12-09,85.03,3,28.34,Direct,0,False,4,0,Alimentation,3
CLIENT_3416,60,CaronBourg,F,2025-11-23,2025-12-09,96.08,3,32.03,Direct,0,False,3,0,Loisirs,1
CLIENT_3417,59,Maillard,M,2023-05-31,2023-09-22,113.63,4,28.41,Email,8,False,5,793,Maison,1
CLIENT_3418,20,Perret,M,2023-07-23,2024-10-23,62.12,2,31.06,Reference,5,False,4,409,Loisirs,8
CLIENT_3419,44,Techer-la-Forêt,M,2025-09-30,2025-10-09,1405.6,1,1405.6,SEA,25,False,4,56,Loisirs,3
CLIENT_3420,22,Meunier,M,2024-02-19,2024-04-01,317.22,4,79.31,SEA,25,True,4,616,Électronique,6
CLIENT_3421,41,Deschamps,F,2025-03-22,2025-12-09,133.68,5,26.74,Email,8,False,4,0,Électronique,10
CLIENT_3422,43,Leconte-sur-Masson,M,2023-04-01,2023-10-29,93.27,5,18.65,SEA,25,False,5,772,Maison,7
CLIENT_3423,38,Perret,F,2024-06-05,2024-11-26,178.16,3,59.39,Social,15,False,5,360,Loisirs,6
CLIENT_3424,18,Leconte-sur-Masson,M,2025-07-12,2025-12-09,677.64,3,225.88,Social,15,False,4,0,Mode,9
CLIENT_3425,28,Delorme,M,2024-04-13,2024-12-06,128.97,7,18.42,Email,8,False,3,361,Loisirs,1
CLIENT_3426,57,Baudry,M,2023-10-24,2024-11-11,119.24,3,39.75,SEA,25,False,3,368,Alimentation,5
CLIENT_3427,70,Perret,F,2024-01-03,2024-02-26,4505.89,2,2252.95,Reference,5,True,5,624,Mode,9
CLIENT_3428,48,Deschamps,F,2023-03-31,2024-11-04,66.11,4,16.53,Reference,5,True,4,376,Loisirs,4
CLIENT_3429,66,BonninVille,F,2024-04-28,2025-12-09,80.15,2,40.08,Direct,0,True,4,0,Mode,4
CLIENT_3430,21,Perret,M,2024-05-04,2024-07-04,107.1,3,35.7,Email,8,False,5,496,Alimentation,7
CLIENT_3431,53,Barbenec,F,2024-05-03,2024-06-08,176.52,1,176.52,Reference,5,False,5,549,Mode,6
CLIENT_3432,23,Grenier,F,2023-11-04,2023-12-28,305.62,2,152.81,Reference,5,True,4,683,Maison,7
